,file_name,prediction
559,melspec_1500.npy,['Dishes' 'Frying' 'Speech']
560,melspec_1501.npy,['Dishes' 'Speech']
561,melspec_1502.npy,['Speech']
562,melspec_1503.npy,['Speech']
563,melspec_1504.npy,['Speech']
564,melspec_1505.npy,['Dog' 'Speech']
565,melspec_1506.npy,['Alarm_bell_ringing' 'Speech']
566,melspec_1507.npy,['Dog' 'Speech']
567,melspec_1508.npy,['Speech']
568,melspec_1509.npy,['Blender' 'Speech']
569,melspec_151.npy,['Speech']
570,melspec_1510.npy,['Dog' 'Speech']
571,melspec_1511.npy,['Speech']
572,melspec_1512.npy,['Running_water' 'Speech']
573,melspec_1513.npy,['Dog' 'Speech']
574,melspec_1514.npy,['Cat' 'Speech']
575,melspec_1515.npy,['Dishes' 'Frying']
576,melspec_1516.npy,['Dog' 'Speech']
577,melspec_1517.npy,['Speech']
578,melspec_1518.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
579,melspec_1519.npy,['Speech']
580,melspec_152.npy,['Speech']
581,melspec_1520.npy,['Electric_shaver_toothbrush' 'Speech']
582,melspec_1521.npy,['Speech']
583,melspec_1522.npy,['Running_water' 'Speech']
584,melspec_1523.npy,['Speech']
585,melspec_1524.npy,['Speech']
586,melspec_1525.npy,['Speech']
587,melspec_1526.npy,['Running_water' 'Speech']
588,melspec_1527.npy,['Running_water' 'Speech']
589,melspec_1528.npy,['Cat' 'Electric_shaver_toothbrush' 'Speech']
590,melspec_1529.npy,['Speech']
591,melspec_153.npy,['Dishes' 'Running_water' 'Speech']
592,melspec_1530.npy,['Speech']
593,melspec_1531.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
594,melspec_1532.npy,['Speech']
595,melspec_1533.npy,['Alarm_bell_ringing' 'Speech']
596,melspec_1534.npy,['Alarm_bell_ringing' 'Speech']
597,melspec_1535.npy,['Running_water' 'Speech']
598,melspec_1536.npy,['Speech']
599,melspec_1537.npy,['Alarm_bell_ringing' 'Speech']
600,melspec_1538.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
601,melspec_1539.npy,['Speech']
602,melspec_154.npy,['Speech']
603,melspec_1540.npy,['Cat' 'Speech']
604,melspec_1541.npy,['Running_water' 'Speech']
605,melspec_1542.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
606,melspec_1543.npy,['Speech' 'Vacuum_cleaner']
607,melspec_1544.npy,['Speech']
608,melspec_1545.npy,['Electric_shaver_toothbrush' 'Speech']
609,melspec_1546.npy,['Frying' 'Speech']
610,melspec_1547.npy,['Dog' 'Speech']
611,melspec_1548.npy,['Speech']
612,melspec_1549.npy,['Speech']
613,melspec_155.npy,['Blender' 'Speech']
614,melspec_1550.npy,['Speech' 'Vacuum_cleaner']
615,melspec_1551.npy,['Speech' 'Vacuum_cleaner']
616,melspec_1552.npy,['Speech']
617,melspec_1553.npy,['Speech']
618,melspec_1554.npy,['Dishes' 'Frying' 'Speech']
619,melspec_1555.npy,['Speech']
620,melspec_1556.npy,['Alarm_bell_ringing' 'Speech']
621,melspec_1557.npy,['Dishes' 'Speech']
622,melspec_1558.npy,['Speech']
623,melspec_1559.npy,['Dishes' 'Speech']
624,melspec_156.npy,['Speech']
625,melspec_1560.npy,['Running_water' 'Speech']
626,melspec_1561.npy,['Speech']
627,melspec_1562.npy,['Speech']
628,melspec_1563.npy,['Speech']
629,melspec_1564.npy,['Running_water' 'Speech']
630,melspec_1565.npy,['Dog' 'Speech']
631,melspec_1566.npy,['Speech']
632,melspec_1567.npy,['Speech']
633,melspec_1568.npy,['Speech']
634,melspec_1569.npy,['Speech']
635,melspec_157.npy,['Cat' 'Speech']
636,melspec_1570.npy,['Speech']
637,melspec_1571.npy,['Speech']
638,melspec_1572.npy,['Dishes' 'Dog' 'Speech']
639,melspec_1573.npy,['Dog' 'Speech']
640,melspec_1574.npy,['Speech']
641,melspec_1575.npy,['Speech']
642,melspec_1576.npy,['Speech']
643,melspec_1577.npy,['Frying' 'Speech']
644,melspec_1578.npy,['Frying' 'Speech']
645,melspec_1579.npy,['Frying' 'Speech']
646,melspec_158.npy,['Dishes' 'Speech']
647,melspec_1580.npy,['Speech']
648,melspec_1581.npy,['Speech' 'Vacuum_cleaner']
649,melspec_1582.npy,['Speech']
650,melspec_1583.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
651,melspec_1584.npy,['Speech' 'Vacuum_cleaner']
652,melspec_1585.npy,['Speech']
653,melspec_1586.npy,['Dishes' 'Speech']
654,melspec_1587.npy,['Cat' 'Speech']
655,melspec_1588.npy,['Speech']
656,melspec_1589.npy,['Running_water' 'Speech']
657,melspec_159.npy,['Dishes' 'Speech']
658,melspec_1590.npy,['Dog' 'Speech']
659,melspec_1591.npy,['Dog' 'Speech']
660,melspec_1592.npy,['Speech']
661,melspec_1593.npy,['Dishes' 'Dog' 'Speech']
662,melspec_1594.npy,['Electric_shaver_toothbrush' 'Speech']
663,melspec_1595.npy,['Electric_shaver_toothbrush' 'Frying' 'Speech']
664,melspec_1596.npy,['Speech']
665,melspec_1597.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
666,melspec_1598.npy,['Dog' 'Speech']
667,melspec_1599.npy,['Cat' 'Speech']
668,melspec_16.npy,['Alarm_bell_ringing' 'Speech']
669,melspec_160.npy,['Alarm_bell_ringing' 'Speech']
670,melspec_1600.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
671,melspec_1601.npy,['Blender' 'Electric_shaver_toothbrush' 'Speech']
672,melspec_1602.npy,['Dog' 'Electric_shaver_toothbrush' 'Speech']
673,melspec_1603.npy,['Running_water' 'Speech']
674,melspec_1604.npy,['Blender' 'Cat' 'Speech']
675,melspec_1605.npy,['Speech' 'Vacuum_cleaner']
676,melspec_1606.npy,['Speech' 'Vacuum_cleaner']
677,melspec_1607.npy,['Vacuum_cleaner']
678,melspec_1608.npy,['Dog' 'Speech']
679,melspec_1609.npy,['Speech']
680,melspec_161.npy,['Running_water' 'Speech']
681,melspec_1610.npy,['Speech']
682,melspec_1611.npy,['Dog' 'Speech']
683,melspec_1612.npy,['Cat' 'Speech']
684,melspec_1613.npy,['Frying' 'Speech']
685,melspec_1614.npy,['Alarm_bell_ringing' 'Speech']
686,melspec_1615.npy,['Running_water' 'Speech']
687,melspec_1616.npy,['Dishes' 'Speech']
688,melspec_1617.npy,['Electric_shaver_toothbrush' 'Speech']
689,melspec_1618.npy,['Dog' 'Speech']
690,melspec_1619.npy,['Frying' 'Running_water' 'Speech']
691,melspec_162.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
692,melspec_1620.npy,['Frying' 'Speech']
693,melspec_1621.npy,['Dishes' 'Running_water' 'Speech']
694,melspec_1622.npy,['Electric_shaver_toothbrush' 'Speech']
695,melspec_1623.npy,['Dog' 'Speech']
696,melspec_1624.npy,['Dog' 'Running_water' 'Speech']
697,melspec_1625.npy,['Dog' 'Speech']
698,melspec_1626.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
699,melspec_1627.npy,['Dishes' 'Speech']
700,melspec_1628.npy,['Speech']
701,melspec_1629.npy,['Speech']
702,melspec_163.npy,['Dog' 'Speech']
703,melspec_1630.npy,['Electric_shaver_toothbrush' 'Speech']
704,melspec_1631.npy,['Speech']
705,melspec_1632.npy,['Dishes' 'Speech']
706,melspec_1633.npy,['Speech']
707,melspec_1634.npy,['Speech']
708,melspec_1635.npy,['Dishes' 'Speech']
709,melspec_1636.npy,['Speech']
710,melspec_1637.npy,['Speech']
711,melspec_1638.npy,['Running_water' 'Speech']
712,melspec_1639.npy,['Speech']
713,melspec_164.npy,['Running_water' 'Speech']
714,melspec_1640.npy,['Speech' 'Vacuum_cleaner']
715,melspec_1641.npy,['Electric_shaver_toothbrush' 'Speech']
716,melspec_1642.npy,['Speech']
717,melspec_1643.npy,['Electric_shaver_toothbrush' 'Speech']
718,melspec_1644.npy,['Cat' 'Speech']
719,melspec_1645.npy,['Blender' 'Electric_shaver_toothbrush' 'Running_water' 'Speech']
720,melspec_1646.npy,['Speech' 'Vacuum_cleaner']
721,melspec_1647.npy,['Dog' 'Speech']
722,melspec_1648.npy,['Frying' 'Speech']
723,melspec_1649.npy,['Speech']
724,melspec_165.npy,['Speech']
725,melspec_1650.npy,['Speech']
726,melspec_1651.npy,['Speech']
727,melspec_1652.npy,['Dog' 'Speech']
728,melspec_1653.npy,['Frying' 'Speech']
729,melspec_1654.npy,['Running_water' 'Speech']
730,melspec_1655.npy,['Electric_shaver_toothbrush' 'Speech']
731,melspec_1656.npy,['Alarm_bell_ringing' 'Speech']
732,melspec_1657.npy,['Dog' 'Speech']
733,melspec_1658.npy,['Speech']
734,melspec_1659.npy,['Running_water' 'Speech']
735,melspec_166.npy,['Speech']
736,melspec_1660.npy,['Speech']
737,melspec_1661.npy,['Dishes' 'Frying' 'Speech']
738,melspec_1662.npy,['Dishes' 'Speech']
739,melspec_1663.npy,[]
740,melspec_1664.npy,['Dog' 'Speech']
741,melspec_1665.npy,['Speech']
742,melspec_1666.npy,['Speech']
743,melspec_1667.npy,['Alarm_bell_ringing' 'Speech']
744,melspec_1668.npy,[]
745,melspec_1669.npy,['Cat' 'Speech']
746,melspec_167.npy,['Speech' 'Vacuum_cleaner']
747,melspec_1670.npy,['Alarm_bell_ringing' 'Speech']
748,melspec_1671.npy,['Speech']
749,melspec_1672.npy,['Speech']
750,melspec_1673.npy,['Speech']
751,melspec_1674.npy,['Speech']
752,melspec_1675.npy,['Dishes' 'Speech']
753,melspec_1676.npy,['Dog']
754,melspec_1677.npy,['Dishes' 'Frying' 'Speech']
755,melspec_1678.npy,['Running_water' 'Speech']
756,melspec_1679.npy,['Speech' 'Vacuum_cleaner']
757,melspec_168.npy,['Dishes' 'Speech']
758,melspec_1680.npy,['Dog' 'Running_water' 'Speech']
759,melspec_1681.npy,['Running_water' 'Speech']
760,melspec_1682.npy,['Speech']
761,melspec_1683.npy,['Speech']
762,melspec_1684.npy,['Cat' 'Speech']
763,melspec_1685.npy,['Dog' 'Speech']
764,melspec_1686.npy,['Speech' 'Vacuum_cleaner']
765,melspec_1687.npy,['Speech']
766,melspec_1688.npy,['Speech']
767,melspec_1689.npy,['Speech']
768,melspec_169.npy,['Dog' 'Speech']
769,melspec_1690.npy,['Cat' 'Speech']
770,melspec_1691.npy,['Cat' 'Speech']
771,melspec_1692.npy,['Speech']
772,melspec_1693.npy,['Dishes' 'Frying']
773,melspec_1694.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
774,melspec_1695.npy,['Dishes' 'Speech']
775,melspec_1696.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
776,melspec_1697.npy,['Running_water' 'Speech']
777,melspec_1698.npy,['Running_water' 'Speech']
778,melspec_1699.npy,['Speech' 'Vacuum_cleaner']
779,melspec_17.npy,['Alarm_bell_ringing' 'Cat' 'Speech']
780,melspec_170.npy,['Speech']
781,melspec_1700.npy,['Dishes' 'Dog' 'Running_water' 'Speech']
782,melspec_1701.npy,['Speech']
783,melspec_1702.npy,['Alarm_bell_ringing' 'Electric_shaver_toothbrush' 'Speech']
784,melspec_1703.npy,['Speech' 'Vacuum_cleaner']
785,melspec_1704.npy,['Alarm_bell_ringing' 'Speech']
786,melspec_1705.npy,['Running_water' 'Speech']
787,melspec_1706.npy,['Electric_shaver_toothbrush' 'Speech']
788,melspec_1707.npy,['Alarm_bell_ringing' 'Speech']
789,melspec_1708.npy,['Running_water' 'Speech']
790,melspec_1709.npy,['Electric_shaver_toothbrush' 'Speech']
791,melspec_171.npy,['Blender' 'Speech']
792,melspec_1710.npy,['Speech']
793,melspec_1711.npy,['Speech']
794,melspec_1712.npy,['Dog' 'Speech']
795,melspec_1713.npy,['Running_water' 'Speech']
796,melspec_1714.npy,['Frying' 'Speech']
797,melspec_1715.npy,['Speech']
798,melspec_1716.npy,['Running_water' 'Speech']
799,melspec_1717.npy,['Speech']
800,melspec_1718.npy,['Running_water' 'Speech']
801,melspec_1719.npy,['Dog' 'Speech']
802,melspec_172.npy,['Speech' 'Vacuum_cleaner']
803,melspec_1720.npy,['Speech']
804,melspec_1721.npy,['Dishes' 'Speech']
805,melspec_1722.npy,['Speech']
806,melspec_1723.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
807,melspec_1724.npy,['Speech']
808,melspec_1725.npy,['Running_water' 'Speech']
809,melspec_1726.npy,['Running_water' 'Speech']
810,melspec_1727.npy,['Speech']
811,melspec_1728.npy,['Speech']
812,melspec_1729.npy,['Speech' 'Vacuum_cleaner']
813,melspec_173.npy,['Dishes' 'Speech']
814,melspec_1730.npy,['Speech']
815,melspec_1731.npy,['Dog' 'Speech']
816,melspec_1732.npy,['Electric_shaver_toothbrush' 'Speech']
817,melspec_1733.npy,['Dishes' 'Running_water' 'Speech']
818,melspec_1734.npy,['Electric_shaver_toothbrush' 'Speech']
819,melspec_1735.npy,['Running_water' 'Speech']
820,melspec_1736.npy,['Running_water' 'Speech']
821,melspec_1737.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
822,melspec_1738.npy,['Running_water' 'Speech']
823,melspec_1739.npy,['Alarm_bell_ringing' 'Speech']
824,melspec_174.npy,['Speech']
825,melspec_1740.npy,['Speech']
826,melspec_1741.npy,['Speech']
827,melspec_1742.npy,['Speech']
828,melspec_1743.npy,['Blender' 'Running_water' 'Speech']
829,melspec_1744.npy,['Electric_shaver_toothbrush' 'Speech']
830,melspec_1745.npy,['Dishes' 'Dog' 'Speech']
831,melspec_1746.npy,['Speech' 'Vacuum_cleaner']
832,melspec_1747.npy,['Speech']
833,melspec_1748.npy,['Speech']
834,melspec_1749.npy,['Speech']
835,melspec_175.npy,['Speech' 'Vacuum_cleaner']
836,melspec_1750.npy,['Dog' 'Speech']
837,melspec_1751.npy,['Speech']
838,melspec_1752.npy,['Alarm_bell_ringing' 'Speech']
839,melspec_1753.npy,['Speech']
840,melspec_1754.npy,['Dishes' 'Speech']
841,melspec_1755.npy,['Speech']
842,melspec_1756.npy,['Dog' 'Speech']
843,melspec_1757.npy,['Speech']
844,melspec_1758.npy,['Speech']
845,melspec_1759.npy,['Speech']
846,melspec_176.npy,['Speech']
847,melspec_1760.npy,['Dishes' 'Frying' 'Speech']
848,melspec_1761.npy,['Cat' 'Speech']
849,melspec_1762.npy,['Speech' 'Vacuum_cleaner']
850,melspec_1763.npy,['Electric_shaver_toothbrush' 'Speech']
851,melspec_1764.npy,['Alarm_bell_ringing' 'Speech']
852,melspec_1765.npy,['Running_water' 'Speech']
853,melspec_1766.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
854,melspec_1767.npy,['Frying' 'Speech']
855,melspec_1768.npy,['Electric_shaver_toothbrush' 'Speech']
856,melspec_1769.npy,['Running_water' 'Speech']
857,melspec_177.npy,['Alarm_bell_ringing' 'Speech']
858,melspec_1770.npy,['Speech']
859,melspec_1771.npy,['Cat' 'Speech']
860,melspec_1772.npy,['Running_water' 'Speech']
861,melspec_1773.npy,['Speech']
862,melspec_1774.npy,['Dog' 'Speech']
863,melspec_1775.npy,['Dog' 'Speech']
864,melspec_1776.npy,['Dishes' 'Frying' 'Speech']
865,melspec_1777.npy,['Dog' 'Speech']
866,melspec_1778.npy,['Running_water' 'Speech']
867,melspec_1779.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
868,melspec_178.npy,['Dog' 'Speech']
869,melspec_1780.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
870,melspec_1781.npy,['Speech']
871,melspec_1782.npy,['Speech']
872,melspec_1783.npy,['Speech']
873,melspec_1784.npy,['Speech']
874,melspec_1785.npy,['Speech']
875,melspec_1786.npy,['Dishes' 'Speech']
876,melspec_1787.npy,['Electric_shaver_toothbrush' 'Speech']
877,melspec_1788.npy,['Speech']
878,melspec_1789.npy,['Running_water' 'Speech']
879,melspec_179.npy,['Running_water' 'Speech']
880,melspec_1790.npy,['Speech']
881,melspec_1791.npy,['Dishes' 'Frying' 'Speech']
882,melspec_1792.npy,['Speech']
883,melspec_1793.npy,['Speech']
884,melspec_1794.npy,['Speech' 'Vacuum_cleaner']
885,melspec_1795.npy,['Speech' 'Vacuum_cleaner']
886,melspec_1796.npy,['Speech']
887,melspec_1797.npy,['Speech']
888,melspec_1798.npy,['Speech']
889,melspec_1799.npy,['Cat' 'Speech']
890,melspec_18.npy,['Blender' 'Speech']
891,melspec_180.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
892,melspec_1800.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
893,melspec_1801.npy,['Electric_shaver_toothbrush' 'Speech']
894,melspec_1802.npy,['Cat' 'Speech']
895,melspec_1803.npy,['Alarm_bell_ringing' 'Speech']
896,melspec_1804.npy,['Blender' 'Speech']
897,melspec_1805.npy,['Speech' 'Vacuum_cleaner']
898,melspec_1806.npy,['Speech']
899,melspec_1807.npy,['Speech']
900,melspec_1808.npy,['Speech']
901,melspec_1809.npy,['Alarm_bell_ringing' 'Speech']
902,melspec_181.npy,['Dog' 'Speech']
903,melspec_1810.npy,['Dog' 'Speech']
904,melspec_1811.npy,['Speech']
905,melspec_1812.npy,['Dishes' 'Speech']
906,melspec_1813.npy,['Cat' 'Dog' 'Speech']
907,melspec_1814.npy,['Alarm_bell_ringing' 'Speech']
908,melspec_1815.npy,['Speech']
909,melspec_1816.npy,['Speech']
910,melspec_1817.npy,['Speech']
911,melspec_1818.npy,['Dishes' 'Electric_shaver_toothbrush' 'Frying' 'Speech']
912,melspec_1819.npy,['Speech']
913,melspec_182.npy,['Speech']
914,melspec_1820.npy,['Dishes' 'Running_water' 'Speech']
915,melspec_1821.npy,['Blender' 'Speech']
916,melspec_1822.npy,['Speech' 'Vacuum_cleaner']
917,melspec_1823.npy,['Vacuum_cleaner']
918,melspec_1824.npy,['Cat' 'Speech']
919,melspec_1825.npy,['Speech' 'Vacuum_cleaner']
920,melspec_1826.npy,['Speech']
921,melspec_1827.npy,['Alarm_bell_ringing' 'Speech']
922,melspec_1828.npy,['Speech']
923,melspec_1829.npy,['Dishes' 'Running_water' 'Speech']
924,melspec_183.npy,['Electric_shaver_toothbrush' 'Speech']
925,melspec_1830.npy,['Running_water' 'Speech']
926,melspec_1831.npy,['Speech' 'Vacuum_cleaner']
927,melspec_1832.npy,['Cat' 'Speech']
928,melspec_1833.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
929,melspec_1834.npy,['Speech' 'Vacuum_cleaner']
930,melspec_1835.npy,['Running_water' 'Speech']
931,melspec_1836.npy,['Cat' 'Electric_shaver_toothbrush' 'Speech']
932,melspec_1837.npy,['Dishes' 'Speech']
933,melspec_1838.npy,['Dog' 'Speech']
934,melspec_1839.npy,['Dishes' 'Frying' 'Speech']
935,melspec_184.npy,['Running_water' 'Speech']
936,melspec_1840.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
937,melspec_1841.npy,['Speech']
938,melspec_1842.npy,['Electric_shaver_toothbrush' 'Speech']
939,melspec_1843.npy,['Alarm_bell_ringing' 'Speech']
940,melspec_1844.npy,['Alarm_bell_ringing' 'Speech']
941,melspec_1845.npy,['Speech' 'Vacuum_cleaner']
942,melspec_1846.npy,['Electric_shaver_toothbrush' 'Speech']
943,melspec_1847.npy,['Speech']
944,melspec_1848.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
945,melspec_1849.npy,['Alarm_bell_ringing' 'Speech']
946,melspec_185.npy,['Dishes' 'Speech']
947,melspec_1850.npy,['Electric_shaver_toothbrush' 'Speech']
948,melspec_1851.npy,['Dishes' 'Frying' 'Speech']
949,melspec_1852.npy,['Frying' 'Speech']
950,melspec_1853.npy,['Alarm_bell_ringing' 'Speech']
951,melspec_1854.npy,['Frying' 'Speech']
952,melspec_1855.npy,['Dishes' 'Dog' 'Speech']
953,melspec_1856.npy,['Dog' 'Speech']
954,melspec_1857.npy,['Speech']
955,melspec_1858.npy,['Speech']
956,melspec_1859.npy,['Speech']
957,melspec_186.npy,['Alarm_bell_ringing' 'Speech']
958,melspec_1860.npy,['Speech']
959,melspec_1861.npy,['Cat' 'Speech']
960,melspec_1862.npy,['Speech' 'Vacuum_cleaner']
961,melspec_1863.npy,['Frying' 'Speech']
962,melspec_1864.npy,['Dishes' 'Dog' 'Speech']
963,melspec_1865.npy,['Dishes' 'Speech']
964,melspec_1866.npy,['Speech' 'Vacuum_cleaner']
965,melspec_1867.npy,['Speech']
966,melspec_1868.npy,['Electric_shaver_toothbrush' 'Speech']
967,melspec_1869.npy,['Speech']
968,melspec_187.npy,['Cat' 'Speech']
969,melspec_1870.npy,['Speech']
970,melspec_1871.npy,['Dog' 'Speech']
971,melspec_1872.npy,['Speech']
972,melspec_1873.npy,['Dishes' 'Speech']
973,melspec_1874.npy,['Speech']
974,melspec_1875.npy,['Speech']
975,melspec_1876.npy,['Speech' 'Vacuum_cleaner']
976,melspec_1877.npy,['Running_water' 'Speech']
977,melspec_1878.npy,['Alarm_bell_ringing' 'Frying' 'Speech']
978,melspec_1879.npy,['Speech']
979,melspec_188.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
980,melspec_1880.npy,['Alarm_bell_ringing' 'Speech']
981,melspec_1881.npy,['Speech']
982,melspec_1882.npy,['Cat' 'Speech']
983,melspec_1883.npy,['Speech']
984,melspec_1884.npy,['Frying' 'Speech']
985,melspec_1885.npy,['Alarm_bell_ringing' 'Speech']
986,melspec_1886.npy,['Blender' 'Speech']
987,melspec_1887.npy,['Running_water' 'Speech']
988,melspec_1888.npy,['Cat' 'Dog' 'Speech']
989,melspec_1889.npy,['Alarm_bell_ringing' 'Speech']
990,melspec_189.npy,['Alarm_bell_ringing' 'Speech']
991,melspec_1890.npy,['Electric_shaver_toothbrush']
992,melspec_1891.npy,['Dishes' 'Speech']
993,melspec_1892.npy,['Cat' 'Speech']
994,melspec_1893.npy,['Running_water' 'Speech']
995,melspec_1894.npy,['Speech']
996,melspec_1895.npy,['Running_water' 'Speech']
997,melspec_1896.npy,['Speech']
998,melspec_1897.npy,['Speech']
999,melspec_1898.npy,['Cat' 'Speech']
1000,melspec_1899.npy,['Cat' 'Speech']
1001,melspec_19.npy,['Speech' 'Vacuum_cleaner']
1002,melspec_190.npy,['Electric_shaver_toothbrush' 'Speech']
1003,melspec_1900.npy,['Dog' 'Speech']
1004,melspec_1901.npy,['Speech']
1005,melspec_1902.npy,['Alarm_bell_ringing' 'Speech']
1006,melspec_1903.npy,['Electric_shaver_toothbrush' 'Frying' 'Speech']
1007,melspec_1904.npy,['Dog' 'Speech']
1008,melspec_1905.npy,['Electric_shaver_toothbrush' 'Speech']
1009,melspec_1906.npy,['Speech' 'Vacuum_cleaner']
1010,melspec_1907.npy,['Speech']
1011,melspec_1908.npy,['Dog' 'Speech']
1012,melspec_1909.npy,['Dishes' 'Speech' 'Vacuum_cleaner']
1013,melspec_191.npy,['Speech']
1014,melspec_1910.npy,['Cat' 'Dog' 'Speech']
1015,melspec_1911.npy,['Frying']
1016,melspec_1912.npy,['Dog' 'Speech']
1017,melspec_1913.npy,['Dishes' 'Speech']
1018,melspec_1914.npy,['Speech']
1019,melspec_1915.npy,['Speech']
1020,melspec_1916.npy,['Electric_shaver_toothbrush' 'Speech']
1021,melspec_1917.npy,['Speech']
1022,melspec_1918.npy,['Speech']
1023,melspec_1919.npy,[]
1024,melspec_192.npy,['Blender' 'Speech']
1025,melspec_1920.npy,['Alarm_bell_ringing' 'Running_water' 'Speech']
1026,melspec_1921.npy,['Running_water' 'Speech']
1027,melspec_1922.npy,['Dishes' 'Frying' 'Running_water' 'Speech']
1028,melspec_1923.npy,['Cat' 'Speech']
1029,melspec_1924.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1030,melspec_1925.npy,['Dishes' 'Speech']
1031,melspec_1926.npy,['Speech']
1032,melspec_1927.npy,['Cat' 'Speech']
1033,melspec_1928.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
1034,melspec_1929.npy,['Speech']
1035,melspec_193.npy,['Speech']
1036,melspec_1930.npy,['Speech' 'Vacuum_cleaner']
1037,melspec_1931.npy,['Speech']
1038,melspec_1932.npy,['Speech']
1039,melspec_1933.npy,['Speech']
1040,melspec_1934.npy,['Cat' 'Speech']
1041,melspec_1935.npy,['Frying' 'Speech']
1042,melspec_1936.npy,['Dishes' 'Frying' 'Speech']
1043,melspec_1937.npy,['Running_water' 'Speech']
1044,melspec_1938.npy,['Alarm_bell_ringing' 'Speech']
1045,melspec_1939.npy,['Speech']
1046,melspec_194.npy,['Speech']
1047,melspec_1940.npy,['Alarm_bell_ringing' 'Speech']
1048,melspec_1941.npy,['Alarm_bell_ringing' 'Speech']
1049,melspec_1942.npy,['Speech']
1050,melspec_1943.npy,['Alarm_bell_ringing' 'Cat' 'Speech']
1051,melspec_1944.npy,['Dishes' 'Speech']
1052,melspec_1945.npy,['Dishes' 'Frying' 'Speech']
1053,melspec_1946.npy,['Cat' 'Speech']
1054,melspec_1947.npy,['Alarm_bell_ringing' 'Speech']
1055,melspec_1948.npy,['Dishes' 'Speech']
1056,melspec_1949.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1057,melspec_195.npy,['Cat' 'Electric_shaver_toothbrush' 'Speech']
1058,melspec_1950.npy,['Alarm_bell_ringing' 'Speech']
1059,melspec_1951.npy,['Dog' 'Speech']
1060,melspec_1952.npy,['Speech' 'Vacuum_cleaner']
1061,melspec_1953.npy,['Speech']
1062,melspec_1954.npy,[]
1063,melspec_1955.npy,['Speech']
1064,melspec_1956.npy,['Speech' 'Vacuum_cleaner']
1065,melspec_1957.npy,['Alarm_bell_ringing' 'Speech']
1066,melspec_1958.npy,['Dog' 'Speech']
1067,melspec_1959.npy,['Running_water' 'Speech']
1068,melspec_196.npy,['Running_water' 'Speech']
1069,melspec_1960.npy,['Dog' 'Speech']
1070,melspec_1961.npy,['Cat' 'Speech']
1071,melspec_1962.npy,['Running_water' 'Speech']
1072,melspec_1963.npy,['Dog' 'Running_water' 'Speech']
1073,melspec_1964.npy,['Speech']
1074,melspec_1965.npy,['Running_water' 'Speech']
1075,melspec_1966.npy,['Speech' 'Vacuum_cleaner']
1076,melspec_1967.npy,['Cat' 'Speech']
1077,melspec_1968.npy,['Running_water' 'Speech']
1078,melspec_1969.npy,['Speech']
1079,melspec_197.npy,[]
1080,melspec_1970.npy,['Dishes' 'Speech']
1081,melspec_1971.npy,['Dog' 'Speech']
1082,melspec_1972.npy,['Alarm_bell_ringing' 'Speech']
1083,melspec_1973.npy,['Speech' 'Vacuum_cleaner']
1084,melspec_1974.npy,['Speech']
1085,melspec_1975.npy,['Running_water' 'Speech']
1086,melspec_1976.npy,['Speech']
1087,melspec_1977.npy,['Dog' 'Speech']
1088,melspec_1978.npy,['Speech']
1089,melspec_1979.npy,['Speech']
1090,melspec_198.npy,['Electric_shaver_toothbrush' 'Frying']
1091,melspec_1980.npy,['Speech']
1092,melspec_1981.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
1093,melspec_1982.npy,['Dog' 'Speech']
1094,melspec_1983.npy,['Dishes' 'Frying' 'Speech']
1095,melspec_1984.npy,['Dishes' 'Speech']
1096,melspec_1985.npy,['Speech']
1097,melspec_1986.npy,['Speech']
1098,melspec_1987.npy,['Alarm_bell_ringing' 'Speech']
1099,melspec_1988.npy,['Speech']
1100,melspec_1989.npy,['Alarm_bell_ringing' 'Speech']
1101,melspec_199.npy,['Alarm_bell_ringing' 'Speech']
1102,melspec_1990.npy,['Speech']
1103,melspec_1991.npy,['Dog' 'Speech']
1104,melspec_1992.npy,['Speech']
1105,melspec_1993.npy,['Speech']
1106,melspec_1994.npy,['Speech']
1107,melspec_1995.npy,['Speech']
1108,melspec_1996.npy,[]
